seqnames	start	end	width	strand	pvalue	qvalue	meth.diff
NW_024609882.1	16965066	16965066	1	*	1.15028727031303e-08	1.71938093793298e-06	-34.2124542124542
NW_024609882.1	28095380	28095380	1	*	3.08367195183827e-05	0.00117110359615029	-27.4197530864198
NW_024609882.1	28095427	28095427	1	*	6.74116272900165e-06	0.000353910532903221	-27.5043029259897
NW_024609882.1	28095444	28095444	1	*	6.26405813292981e-07	5.1062073537627e-05	-29.6025437201908
NW_024609882.1	28095450	28095450	1	*	1.43508066741137e-06	0.000101380121541229	-27.4544508068714
NW_024609882.1	28095488	28095488	1	*	1.09355506644084e-05	0.000520363159634893	-25.4793085385018
NW_024609882.1	28095536	28095536	1	*	1.77103670814242e-06	0.000120445225265219	-29.8319327731092
NW_024609882.1	28095540	28095540	1	*	7.3653296269395e-05	0.00228716130927013	-25.0558213716108
NW_024609882.1	28117440	28117440	1	*	3.41226836117116e-08	4.42413314705432e-06	-38.6482939632546
NW_024609882.1	28117463	28117463	1	*	7.32449338486884e-08	8.46177644409479e-06	-36.4347826086957
NW_024609882.1	28117468	28117468	1	*	1.41646781875917e-09	2.80799155014397e-07	-41.1594202898551
NW_024609882.1	28117476	28117476	1	*	1.95950207952592e-08	2.73443838450144e-06	-37.7183967112025
NW_024609882.1	28117482	28117482	1	*	2.72306523964624e-07	2.56031342849047e-05	-34.4139194139194
NW_024609882.1	28117486	28117486	1	*	2.73547003396096e-09	4.97869905603646e-07	-40.8227848101266
NW_024609882.1	28117522	28117522	1	*	3.82261491972916e-09	6.66554538809342e-07	-40.7867494824017
NW_024609882.1	38147958	38147958	1	*	3.56853191677256e-08	4.58747397416877e-06	-25.7309322033898
NW_024609882.1	38149024	38149024	1	*	1.75344251601757e-05	0.000752734553096121	-26.981351981352
NW_024609882.1	38149030	38149030	1	*	3.95389475272187e-06	0.00023067379920305	-28.6858974358974
NW_024609882.1	38149101	38149101	1	*	0.000313060440605765	0.00677656552584851	-25.3383458646617
NW_024609882.1	38149321	38149321	1	*	6.42948115087938e-06	0.000340860811105948	-29.2098331870062
NW_024609882.1	38149328	38149328	1	*	1.56258859496628e-08	2.24451370306865e-06	-34.0753424657534
NW_024609882.1	38149344	38149344	1	*	1.346908617014e-07	1.4173466345592e-05	-33.6265128060794
NW_024609882.1	38149350	38149350	1	*	1.35189980881713e-06	9.63514844830363e-05	-27.5961538461538
NW_024609882.1	38149362	38149362	1	*	9.56485532480293e-07	7.26308943980656e-05	-28.6262697850225
NW_024609882.1	38149374	38149374	1	*	1.50907508306889e-05	0.000668950742561173	-25.2553792653771
NW_024609882.1	38149560	38149560	1	*	1.44238154544797e-05	0.00064627759613052	-26
NW_024609882.1	38151015	38151015	1	*	1.24903553400246e-06	9.02421457458229e-05	-31.0677698975571
NW_024609882.1	38151035	38151035	1	*	2.41410852556101e-06	0.000154797253288674	-29.7583581595498
NW_024609882.1	38151044	38151044	1	*	7.57851422724375e-06	0.000388310937647035	-25.9160839160839
NW_024609882.1	38151045	38151045	1	*	1.2886289333318e-06	9.25038144440584e-05	-29.5833333333333
NW_024609882.1	38151059	38151059	1	*	5.69848329335675e-08	6.84750165478843e-06	-32.9976580796253
NW_024609882.1	38151070	38151070	1	*	4.37407687145544e-08	5.45453867382763e-06	-31.9444444444444
NW_024609882.1	38151079	38151079	1	*	1.62969491072379e-05	0.000710215962099237	-25.2105263157895
NW_024609882.1	38151080	38151080	1	*	2.14216236028985e-06	0.000140445226072101	-30.2718832891247
NW_024609882.1	38151091	38151091	1	*	6.47905595333485e-07	5.25109462398378e-05	-30.136592379583
NW_024609882.1	38151162	38151162	1	*	9.59028720707722e-06	0.000468462155598453	-28.2298136645963
NW_024609882.1	38151238	38151238	1	*	1.87167691299548e-08	2.62673157172985e-06	-35.8031674208145
NW_024609882.1	38151239	38151239	1	*	1.72473610929319e-06	0.000117869560013287	-30.2554179566563
NW_024609882.1	38151258	38151258	1	*	5.65693504838872e-06	0.00030775317265696	-28.1499270949481
NW_024609882.1	38151311	38151311	1	*	8.93188907019747e-05	0.00264833701675586	-27.2822057460612
NW_024609882.1	38151322	38151322	1	*	2.45219435857552e-06	0.00015673502709975	-33.0681818181818
NW_024609882.1	38151356	38151356	1	*	1.1029189929552e-06	8.14878074413015e-05	-32.487922705314
NW_024609882.1	38151414	38151414	1	*	2.42447114578668e-05	0.000971096746990065	-33.0010873504893
NW_024609882.1	38151656	38151656	1	*	0.000167689068764356	0.00425298106900258	-26.344688480502
NW_024609882.1	38152282	38152282	1	*	3.53812395242377e-08	4.55867089106046e-06	-27.0573784874539
NW_024609882.1	38152388	38152388	1	*	2.89919267979534e-06	0.000179623331178057	-26.2371615312792
NW_024609882.1	38152432	38152432	1	*	1.44331708738945e-07	1.49927167757107e-05	-32.051282051282
NW_024609882.1	38152494	38152494	1	*	3.37119405757808e-08	4.38070760678912e-06	-31.1116700201207
NW_024609882.1	48454154	48454154	1	*	3.31078410232111e-06	0.000200355196697172	-32.2583559168925
NW_024609882.1	48454198	48454198	1	*	0.000499163970688638	0.00951102017482001	-25.1428571428571
NW_024609882.1	48454208	48454208	1	*	4.06584449124713e-07	3.56525961554016e-05	-36.6710154381387
NW_024609882.1	84275911	84275911	1	*	1.23375663407651e-05	0.000571057492558802	-28.4035133040558
NW_024609882.1	84275917	84275917	1	*	1.99064464469666e-06	0.000132480385275678	-32.442645074224
NW_024609882.1	88655515	88655515	1	*	0.00022826837184633	0.00535909170164402	-28.0084299262381
NW_024609882.1	88729446	88729446	1	*	9.2642837373761e-07	7.08044010365262e-05	-37.7090170339116
NW_024609882.1	88729450	88729450	1	*	2.33280247981058e-06	0.000150502265602308	-35.5555555555556
NW_024609882.1	88729497	88729497	1	*	1.12472222210371e-05	0.00053162098918558	-28.4261193352102
NW_024609882.1	88729506	88729506	1	*	1.15565990071248e-07	1.24291333449666e-05	-33.3333333333333
NW_024609882.1	88729510	88729510	1	*	1.02738496902932e-06	7.68930873509147e-05	-31.338462999905
NW_024609882.1	88729513	88729513	1	*	1.63583967835025e-07	1.66660300093324e-05	-33.6645236703682
NW_024609882.1	88729517	88729517	1	*	2.89087894867698e-07	2.68748806597298e-05	-33.2552693208431
NW_024609882.1	88729545	88729545	1	*	9.75482316568121e-06	0.000474933620917937	-28.4113015284854
NW_024609882.1	88729616	88729616	1	*	6.11771945313875e-07	5.00456702716183e-05	-36.4102564102564
NW_024609882.1	88729630	88729630	1	*	0.000180982423649703	0.00450035328024908	-28.9812646370023
NW_024609882.1	90135934	90135934	1	*	3.4992445668253e-06	0.000209196854301964	-29.7863247863248
NW_024609882.1	90135964	90135964	1	*	7.12762591877822e-06	0.000370064459203173	-28.6943142877124
NW_024609882.1	90155538	90155538	1	*	2.10435856981851e-07	2.05898860855479e-05	-31.7741935483871
NW_024609882.1	92501338	92501338	1	*	9.10108636161169e-07	6.98156702353647e-05	-28.712745719721
NW_024609882.1	92501359	92501359	1	*	7.11235048522859e-07	5.68699358940654e-05	-26.4200104220948
NW_024609882.1	92501382	92501382	1	*	2.68331842005374e-06	0.000168360507166311	-26.2949452840021
NW_024609882.1	92501384	92501384	1	*	7.1123504852286e-07	5.68699358940654e-05	-26.4200104220948
NW_024609882.1	92501400	92501400	1	*	9.26089486017145e-07	7.07972277179223e-05	-26.0148656375071
NW_024609882.1	92501405	92501405	1	*	1.77862891180625e-06	0.000120897626084913	-25.7102803738318
NW_024609882.1	97780646	97780646	1	*	1.21699273549864e-07	1.29992520410378e-05	-28.2447665056361
NW_024609882.1	97780728	97780728	1	*	2.43123631078682e-08	3.30961230340011e-06	-30.6122448979592
NW_024609882.1	97780732	97780732	1	*	8.30017853491735e-07	6.46850506097224e-05	-28.6788399570354
NW_024609882.1	97780738	97780738	1	*	4.44623242146151e-06	0.000253310609150669	-25.8838383838384
NW_024609882.1	98779955	98779955	1	*	4.34596948659445e-07	3.77652767015547e-05	-33.6075949367089
NW_024609882.1	98779974	98779974	1	*	1.86910425068034e-07	1.86544567010906e-05	-33.8725985844287
NW_024609882.1	98779987	98779987	1	*	1.44763175857236e-05	0.000648077269047888	-27.4237980982849
NW_024609882.1	98780007	98780007	1	*	3.06185871099811e-08	4.03775921298214e-06	-31.951871657754
NW_024609882.1	98780021	98780021	1	*	1.13300936366157e-10	3.03795987687165e-08	-38.5170990566038
NW_024609882.1	98780041	98780041	1	*	1.23343234223215e-07	1.31432682309525e-05	-33.9598997493734
NW_024609882.1	98780043	98780043	1	*	1.3966771909149e-07	1.4594813611634e-05	-33.9285714285714
NW_024609882.1	98780055	98780055	1	*	2.4199447425761e-07	2.31179600249624e-05	-33.5858585858586
NW_024609882.1	98780065	98780065	1	*	1.09521942755292e-07	1.18942078531964e-05	-37.1794871794872
NW_024609882.1	104307531	104307531	1	*	1.99521557275386e-08	2.77890713981369e-06	-37.8021978021978
NW_024609882.1	104307539	104307539	1	*	0.00012534669490683	0.00342117277789731	-27.9143258426966
NW_024609882.1	104307540	104307540	1	*	2.75418024467593e-09	5.00986677721667e-07	-37.4037403740374
NW_024609882.1	104307555	104307555	1	*	1.33869090541419e-10	3.52109627313919e-08	-41.4828431372549
NW_024609882.1	104307558	104307558	1	*	6.28229011261414e-10	1.37200530854471e-07	-38.7291831879461
NW_024609882.1	104307562	104307562	1	*	1.48701851316473e-08	2.14878327450394e-06	-38.8349514563107
NW_024609882.1	104307563	104307563	1	*	3.73266579052428e-19	4.81469450480126e-16	-58.2558255825583
NW_024609882.1	104307575	104307575	1	*	9.64811547799144e-07	7.31368807564614e-05	-31.4646464646465
NW_024609882.1	104307593	104307593	1	*	0.000144943158626004	0.00381706329724043	-25.7802856639041
NW_024609882.1	104307594	104307594	1	*	2.36457549543054e-09	4.37811393664252e-07	-35.8932461873638
NW_024609882.1	104307597	104307597	1	*	3.58004641349195e-06	0.000212904135790527	-28.7692574000346
NW_024609882.1	104307610	104307610	1	*	0.00012369309568202	0.00338919473169511	-25.5630630630631
NW_024609882.1	104307638	104307638	1	*	7.83509873599245e-07	6.16595851705007e-05	-30.4320552026974
NW_024609882.1	104307668	104307668	1	*	1.60742236593128e-09	3.12724018888606e-07	-40.4450378282154
NW_024609882.1	104307670	104307670	1	*	3.69693474334295e-09	6.48553538864537e-07	-34.7619047619048
NW_024609882.1	104307692	104307692	1	*	5.02701456885054e-07	4.25820016444802e-05	-32.312925170068
NW_024609882.1	104307696	104307696	1	*	8.43818076252243e-06	0.000422323175989056	-26.0022909507446
NW_024609882.1	104307699	104307699	1	*	5.22331793230347e-06	0.000288371197332611	-27.0829190693975
NW_024609882.1	104307714	104307714	1	*	3.69029214992446e-06	0.000218381651172864	-27.4294670846395
NW_024609882.1	104307722	104307722	1	*	2.50031328508337e-06	0.000159098637690079	-27.4780701754386
NW_024609882.1	104307769	104307769	1	*	9.25282967114708e-06	0.00045498023037347	-35.2093342484557
NW_024609882.1	105141144	105141144	1	*	1.38047018750406e-06	9.80862898670106e-05	-30.570530098832
NW_024609882.1	105141184	105141184	1	*	5.26897876171646e-07	4.42617705156354e-05	-26.0869565217391
NW_024609882.1	105141196	105141196	1	*	2.97220450065014e-08	3.93299268935737e-06	-26.6666666666667
NW_024609882.1	105141316	105141316	1	*	7.45190837829174e-13	3.32269248060869e-10	-30.5656565656566
NW_024609882.1	105141319	105141319	1	*	1.40436972071506e-10	3.66052525609927e-08	-27.1009329940628
NW_024609882.1	105141324	105141324	1	*	4.24543393722045e-09	7.28629271712245e-07	-25.140134529148
NW_024609882.1	105141344	105141344	1	*	1.37115433836322e-10	3.59014221565698e-08	-30.0501253132832
NW_024609882.1	105141349	105141349	1	*	2.81850141879883e-08	3.7597774333873e-06	-25.518341307815
NW_024609882.1	105141373	105141373	1	*	1.74268638209759e-10	4.41878179319056e-08	-32.75
NW_024609882.1	105141421	105141421	1	*	1.01096211554992e-06	7.59492079874041e-05	-25.2020202020202
NW_024609882.1	105141538	105141538	1	*	4.17090689319708e-12	1.55800133377429e-09	-27.5985663082437
NW_024609882.1	105141628	105141628	1	*	1.87907366182877e-07	1.87410085153973e-05	-25.3012048192771
NW_024609883.1	7152437	7152437	1	*	2.1457012793693e-07	2.09164852559302e-05	-31.4659197012138
NW_024609883.1	7152451	7152451	1	*	2.02684082775534e-09	3.83385843862156e-07	-37.37081438611
NW_024609883.1	7152464	7152464	1	*	1.28687252483483e-08	1.89559198662049e-06	-36.1856046766533
NW_024609883.1	7152476	7152476	1	*	1.51530422317295e-08	2.18583075494478e-06	-37.2122122122122
NW_024609883.1	7152481	7152481	1	*	7.91937169099782e-07	6.21954460610394e-05	-32.7182952182952
NW_024609883.1	7158809	7158809	1	*	0.000162059196206349	0.00414649579430782	-26.0090884790163
NW_024609883.1	7158820	7158820	1	*	3.00613220273045e-06	0.000184979768498194	-29.9041095890411
NW_024609883.1	7158848	7158848	1	*	4.38105669060213e-06	0.000250065846135515	-28.2546082949309
NW_024609883.1	7158899	7158899	1	*	4.51617873125275e-08	5.61115706192201e-06	-31.8970760233918
NW_024609883.1	9800602	9800602	1	*	5.89475776327961e-06	0.000318264413666621	-28.4057971014493
NW_024609883.1	9800655	9800655	1	*	3.86323278070831e-05	0.00139300726915344	-25.4065934065934
NW_024609883.1	9800692	9800692	1	*	1.52204684078213e-05	0.000673357934767494	-26.1858349577648
NW_024609883.1	9970179	9970179	1	*	5.45353571067993e-09	9.03502437694452e-07	-34.3529571351058
NW_024609883.1	9979649	9979649	1	*	8.17628426598096e-08	9.2989610991961e-06	-40.4794149512459
NW_024609883.1	10571133	10571133	1	*	2.05482307333064e-10	5.11155299171474e-08	-45.4307181548139
NW_024609883.1	10571143	10571143	1	*	1.13345203527952e-10	3.03795987687165e-08	-44.6662408176301
NW_024609883.1	10571148	10571148	1	*	1.58074313309354e-11	5.1901066203238e-09	-44.875
NW_024609883.1	10571166	10571166	1	*	2.89655525284663e-12	1.12337095891162e-09	-46.92425721858
NW_024609883.1	10571171	10571171	1	*	2.10172090857493e-10	5.21250839357012e-08	-43.0683122847302
NW_024609883.1	10571184	10571184	1	*	1.00186986940637e-10	2.71551220388193e-08	-45.5974311306405
NW_024609883.1	10571186	10571186	1	*	2.82449103645728e-09	5.12297307051929e-07	-40.9153005464481
NW_024609883.1	24606275	24606275	1	*	1.71505415783003e-16	1.43011923425404e-13	-35.3499782376449
NW_024609883.1	24606278	24606278	1	*	3.67885517113046e-24	8.89492792841251e-21	-45.7534034653465
NW_024609883.1	24606297	24606297	1	*	3.59044532637314e-22	6.78038781895479e-19	-42.2824302134647
NW_024609883.1	24606303	24606303	1	*	1.50075936164413e-20	2.32503702354447e-17	-39.9014778325123
NW_024609883.1	24606306	24606306	1	*	2.24096892336416e-22	4.36020620150854e-19	-42.3568349753695
NW_024609883.1	24606322	24606322	1	*	1.60285964762488e-18	1.87878126106998e-15	-40.8552475716655
NW_024609883.1	24606325	24606325	1	*	3.27150852833053e-21	5.44811449059924e-18	-42.7940940458995
NW_024609883.1	24606330	24606330	1	*	5.1787775439983e-19	6.53415484008403e-16	-41.3015567324667
NW_024609883.1	24606343	24606343	1	*	2.3035911671858e-18	2.64120743877864e-15	-41.1243207909466
NW_024609883.1	31751421	31751421	1	*	3.01128753058192e-05	0.00115057040972777	-25.0152532031727
NW_024609883.1	31751448	31751448	1	*	6.40310373524298e-06	0.000339680548224158	-28.7347048541078
NW_024609883.1	31751457	31751457	1	*	1.19133319202839e-05	0.00055599397558295	-28.6156567890314
NW_024609883.1	31751463	31751463	1	*	9.14476315773456e-06	0.000450392380756517	-29.175572519084
NW_024609883.1	34580825	34580825	1	*	3.245733884871e-09	5.77641336907132e-07	-36.6060606060606
NW_024609883.1	34580834	34580834	1	*	2.85099075027417e-08	3.7934435218937e-06	-34.4645550527903
NW_024609883.1	34580840	34580840	1	*	6.21453328260126e-07	5.07012795835925e-05	-31.1764705882353
NW_024609883.1	42671539	42671539	1	*	0.000104854560730257	0.00299039747309581	-25.3269537480064
NW_024609883.1	42671542	42671542	1	*	8.98035009100413e-05	0.00265988978605241	-25.466537966538
NW_024609883.1	43291801	43291801	1	*	1.23381786931067e-07	1.31449524227936e-05	-26.4696669103059
NW_024609883.1	52495530	52495530	1	*	0.000316282057156801	0.00682839640199046	-27.3980309423347
NW_024609883.1	52495548	52495548	1	*	7.52505614328765e-05	0.00232451975731072	-29.6834457706279
NW_024609883.1	54381707	54381707	1	*	1.01052063659091e-08	1.5387251432534e-06	-32.8862478777589
NW_024609883.1	54381711	54381711	1	*	2.13391644716341e-08	2.95004589537678e-06	-30.8501523229246
NW_024609883.1	54381713	54381713	1	*	8.44885467047364e-08	9.55816657317484e-06	-29.9019607843137
NW_024609883.1	54381720	54381720	1	*	1.7431481451438e-08	2.47191952917897e-06	-30.0233644859813
NW_024609883.1	54381723	54381723	1	*	2.31538419901921e-12	9.20208630770224e-10	-37.2051624388073
NW_024609883.1	54381732	54381732	1	*	1.84390523717497e-12	7.5037420637712e-10	-37.2641509433962
NW_024609883.1	54381743	54381743	1	*	2.77719160651327e-11	8.64680202775038e-09	-35.2040368582712
NW_024609883.1	54381745	54381745	1	*	1.37387458764555e-11	4.57325073952059e-09	-35.8843237524246
NW_024609883.1	54381747	54381747	1	*	7.92041694801866e-10	1.67347164181416e-07	-32.8521281263712
NW_024609883.1	54381750	54381750	1	*	1.92529131694908e-12	7.80197528532708e-10	-35.7791784394697
NW_024609883.1	54381753	54381753	1	*	2.79091014262707e-12	1.08458234101284e-09	-36.6635952788381
NW_024609883.1	54381755	54381755	1	*	5.1213345784166e-10	1.15198464060504e-07	-32.8652917946468
NW_024609883.1	54381760	54381760	1	*	1.35739896622255e-10	3.56381470217087e-08	-33.9163328882955
NW_024609883.1	54381763	54381763	1	*	4.94797287655663e-11	1.44993336355622e-08	-33.8814016172507
NW_024609883.1	54381766	54381766	1	*	6.8047499022166e-10	1.47109545211157e-07	-33.4715639810426
NW_024609883.1	54381769	54381769	1	*	8.37273461389954e-07	6.5197739418121e-05	-25.2539912917271
NW_024609883.1	54381773	54381773	1	*	4.1991356816869e-11	1.25079409240076e-08	-35.5197853789403
NW_024609883.1	54381780	54381780	1	*	8.12941899885402e-12	2.83128531634622e-09	-36.1984994076609
NW_024609883.1	54381787	54381787	1	*	1.38239035356911e-11	4.59573437346089e-09	-36.3308660963184
NW_024609883.1	54381791	54381791	1	*	6.36223105224785e-12	2.26942039064785e-09	-36.5357677631261
NW_024609883.1	54381794	54381794	1	*	9.76326494539373e-12	3.34828805328083e-09	-37.4568923046606
NW_024609883.1	54381802	54381802	1	*	1.83645860566183e-11	5.93196318012923e-09	-37.2826086956522
NW_024609883.1	54381804	54381804	1	*	4.24337385538096e-11	1.26266957014906e-08	-37.2045338041807
NW_024609883.1	54381814	54381814	1	*	4.42029579506002e-11	1.3079066035699e-08	-37.8787878787879
NW_024609883.1	54381817	54381817	1	*	1.00406760564835e-10	2.72019315698075e-08	-38.4924269108841
NW_024609883.1	54381820	54381820	1	*	1.77789170766181e-08	2.51317112231126e-06	-35.2205600306866
NW_024609883.1	60517021	60517021	1	*	6.23579772765009e-05	0.00201547046640457	-26.8915791347695
NW_024609883.1	60517036	60517036	1	*	1.67856415323956e-07	1.70352348440236e-05	-28.8545246277205
NW_024609883.1	60517038	60517038	1	*	9.93802049505413e-07	7.49132634586741e-05	-26.5841584158416
NW_024609883.1	60517040	60517040	1	*	5.77060704682279e-07	4.77332015286383e-05	-27.4242424242424
NW_024609883.1	60517099	60517099	1	*	1.77214939508316e-08	2.50689366896464e-06	-25.0486234762361
NW_024609883.1	60517102	60517102	1	*	1.84435272066849e-10	4.64194232948737e-08	-28.5853658536585
NW_024609883.1	60517141	60517141	1	*	1.60422358284121e-09	3.12235545437692e-07	-27.3816193143924
NW_024609883.1	60517164	60517164	1	*	8.20351293866222e-10	1.73012287475241e-07	-28.7282202453019
NW_024609883.1	61382627	61382627	1	*	1.80005134745547e-06	0.00012204501607215	-29.2334494773519
NW_024609883.1	61382647	61382647	1	*	8.93827863983622e-06	0.00044218245726736	-26.6937669376694
NW_024609883.1	61382670	61382670	1	*	4.86811078042328e-07	4.14791941853033e-05	-30.8088235294118
NW_024609883.1	61382678	61382678	1	*	3.91060644622535e-06	0.000228471247773272	-27.276390008058
NW_024609883.1	65497288	65497288	1	*	7.00766697977547e-06	0.000365280277711792	-31.1727163940965
NW_024609883.1	65497296	65497296	1	*	9.71173071467547e-08	1.07264630268612e-05	-35.4149062024675
NW_024609883.1	65497302	65497302	1	*	7.86578733361321e-06	0.00039969893661484	-29.1185689167495
NW_024609883.1	65497305	65497305	1	*	1.44598789937946e-05	0.000647542008256934	-28.1593406593407
NW_024609883.1	65497315	65497315	1	*	9.624629705612e-07	7.30176274896021e-05	-29.7098214285714
NW_024609883.1	65497321	65497321	1	*	1.18147276704508e-06	8.62473129926455e-05	-28.1598864711447
NW_024609883.1	65497338	65497338	1	*	3.87152175722989e-06	0.000226669034729272	-25.4641206334773
NW_024609883.1	65497341	65497341	1	*	1.09895241336951e-06	8.12497400126826e-05	-27.027972027972
NW_024609883.1	65497344	65497344	1	*	1.59746376539464e-08	2.28778453836278e-06	-31.1641470339959
NW_024609883.1	65497360	65497360	1	*	7.51845641403759e-08	8.64610019195727e-06	-29.4450610432852
NW_024609883.1	65497373	65497373	1	*	2.15602602267029e-09	4.03986890715653e-07	-32.6602670197506
NW_024609883.1	65497375	65497375	1	*	7.64120534713098e-10	1.61980846047766e-07	-33.5220125786163
NW_024609883.1	65497392	65497392	1	*	1.74289752344823e-07	1.75678071204713e-05	-28.9547254795372
NW_024609883.1	65497400	65497400	1	*	1.36372420878401e-08	1.99456027026741e-06	-32.2368421052632
NW_024609883.1	65497411	65497411	1	*	3.05644893900272e-06	0.000187536627757313	-27.6883780332056
NW_024609883.1	65497420	65497420	1	*	1.1262792996373e-06	8.29305892733279e-05	-29.7504120555686
NW_024609883.1	65497426	65497426	1	*	2.80282082743551e-06	0.000174720251220504	-29.7275641025641
NW_024609883.1	69857950	69857950	1	*	4.99898629476251e-07	4.24005217505764e-05	-30.184023851136
NW_024609883.1	69858040	69858040	1	*	3.66448647311845e-06	0.000217032344292923	-25.9615384615385
NW_024609883.1	69858054	69858054	1	*	4.43064161274443e-06	0.000252596694943888	-26.2467354806616
NW_024609883.1	69858058	69858058	1	*	8.04361162097313e-07	6.2999932710396e-05	-27.7901430842607
NW_024609883.1	71566584	71566584	1	*	6.04969451456055e-08	7.20065253034136e-06	-25.7012393998695
NW_024609883.1	71566588	71566588	1	*	7.84455629760112e-08	8.96934625875302e-06	-25.8203378817414
NW_024609883.1	71566620	71566620	1	*	5.81241124705716e-09	9.54204179725218e-07	-28.0577849117175
NW_024609883.1	71566623	71566623	1	*	1.94480870685722e-07	1.93033343307436e-05	-25.2298263534219
NW_024609883.1	71566633	71566633	1	*	2.77036297215446e-09	5.03427803828825e-07	-27.1563088512241
NW_024609883.1	71566635	71566635	1	*	1.84945539134434e-06	0.000124794327667544	-25.3100905129065
NW_024609883.1	71566636	71566636	1	*	6.75471423954747e-08	7.9110745883526e-06	-25.2006420545746
NW_024609883.1	71566642	71566642	1	*	9.45487276218005e-09	1.45309994862725e-06	-28.7878787878788
NW_024609883.1	71566659	71566659	1	*	4.53122897322233e-10	1.03659785536794e-07	-27.8694673668417
NW_024609883.1	71566662	71566662	1	*	4.88704980791623e-10	1.10834504801198e-07	-28.1288955372725
NW_024609883.1	82863550	82863550	1	*	1.05433278307894e-06	7.85865527390086e-05	-25.2747252747253
NW_024609883.1	100242854	100242854	1	*	1.42843538664023e-05	0.00064122208919949	-25.924499229584
NW_024609883.1	100242868	100242868	1	*	3.38323380219562e-05	0.0012588912040108	-25.7293928807478
NW_024609883.1	100242873	100242873	1	*	1.38989556181682e-05	0.000628216124616254	-26.4830508474576
NW_024609883.1	100242898	100242898	1	*	1.56618452975379e-06	0.000108986437795447	-29.6703296703297
NW_024609883.1	100242900	100242900	1	*	2.98961797387879e-06	0.00018413990334386	-28.2482223658694
NW_024609883.1	100242903	100242903	1	*	1.98898384664408e-06	0.000132424828185191	-28.7214443625645
NW_024609883.1	100242907	100242907	1	*	6.0329506343434e-07	4.95275049471882e-05	-30.4163596168018
NW_024609884.1	11547472	11547472	1	*	1.11367151640573e-10	2.98910193658612e-08	-47.7633477633478
NW_024609884.1	11547474	11547474	1	*	1.18969574134392e-12	5.04021636655381e-10	-52.4531024531025
NW_024609884.1	11547477	11547477	1	*	5.78672730910881e-10	1.27973854612464e-07	-45.8659085524757
NW_024609884.1	11547482	11547482	1	*	1.3296935544396e-11	4.43420604993012e-09	-49.9518536350506
NW_024609884.1	11547498	11547498	1	*	1.0724797188167e-10	2.8906263068107e-08	-48.3802376485303
NW_024609884.1	17349475	17349475	1	*	1.90956698817659e-05	0.000805868042236409	-30.3424730609197
NW_024609884.1	17349486	17349486	1	*	1.48851984825929e-05	0.00066243049902254	-30.8695652173913
NW_024609884.1	17349488	17349488	1	*	0.000170354868299868	0.0043025524429582	-26.5647593472423
NW_024609884.1	17349493	17349493	1	*	1.12019017331387e-05	0.000530112653743053	-30.7692307692308
NW_024609884.1	17349520	17349520	1	*	3.85121462346442e-07	3.40914301023179e-05	-33.6656696576936
NW_024609884.1	17349524	17349524	1	*	6.83192488463018e-07	5.50005803844845e-05	-32.4929971988796
NW_024609884.1	17349528	17349528	1	*	1.60202356247069e-08	2.2923102528155e-06	-37.3801652892562
NW_024609884.1	17349534	17349534	1	*	4.51784130840955e-07	3.90103251762082e-05	-33.1764323973381
NW_024609884.1	17349546	17349546	1	*	3.38080062186926e-05	0.00125842011309363	-27.5725166099498
NW_024609884.1	17349552	17349552	1	*	1.02655426331027e-05	0.000494548970647405	-28.7435720316218
NW_024609884.1	17349562	17349562	1	*	9.39179540729419e-07	7.1551819459834e-05	-32.1445221445221
NW_024609884.1	17349573	17349573	1	*	1.59216826583764e-08	2.28076591113546e-06	-37.3813420621931
NW_024609884.1	17349583	17349583	1	*	1.57836542833208e-09	3.07928686310657e-07	-40.0033602150538
NW_024609884.1	17349596	17349596	1	*	4.17581028224405e-06	0.000240854396660769	-31.5245478036176
NW_024609884.1	17349600	17349600	1	*	0.00012168096207234	0.00334851049809689	-27.1046420141621
NW_024609884.1	17349607	17349607	1	*	7.74695511589204e-05	0.00237768596220354	-28.538961038961
NW_024609884.1	23119265	23119265	1	*	1.18950471004678e-07	1.27433281753622e-05	-28.5653469561516
NW_024609884.1	23119286	23119286	1	*	1.62116145815219e-07	1.65573553897293e-05	-28.3873343151694
NW_024609884.1	23119292	23119292	1	*	2.47355486951073e-08	3.35930648004999e-06	-30.9090909090909
NW_024609884.1	23119299	23119299	1	*	2.20267139887386e-08	3.03131788289889e-06	-30.5558519150752
NW_024609884.1	23119328	23119328	1	*	1.13571548068951e-05	0.000535573787422702	-25.8810836729801
NW_024609884.1	49105367	49105367	1	*	6.40039889949931e-06	0.000339568231490147	-26.9030579050098
NW_024609884.1	49105553	49105553	1	*	1.05428065679839e-06	7.85865527390086e-05	-27.348965966455
NW_024609884.1	49105663	49105663	1	*	7.10138433912108e-10	1.52382224165123e-07	-32.6905557242636
NW_024609884.1	49105677	49105677	1	*	2.00400555645851e-07	1.97923091931663e-05	-27.3510851162075
NW_024609884.1	49105681	49105681	1	*	5.25928076083231e-08	6.38748012258575e-06	-29.983948635634
NW_024609884.1	49105696	49105696	1	*	3.0839813331392e-08	4.06044660069122e-06	-30.1544602568553
NW_024609884.1	49105699	49105699	1	*	4.89620086297339e-09	8.20815570646038e-07	-30.8377896613191
NW_024609884.1	49105713	49105713	1	*	7.54469672010296e-08	8.66592873118035e-06	-30.8571428571429
NW_024609884.1	49372246	49372246	1	*	0.00010641031559788	0.00302216184539555	-28.2564450474898
